Handle,Title,Tier,VariantSKU,Option1,Option2,Option3,Price
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"144""x48",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48168BE,"168""x48""",Fluted CF,,4569.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"168""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"168""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48192BE,"192""x48""",Fluted CF,,5799.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"192""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"192""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48216BE,"216""x48""",Fluted CF,,5999.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"216""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"216""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48240BE,"240""x48""",Fluted CF,,6399.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"240""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"240""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48264BE,"264""x48""",Fluted CF,,9967.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"264""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"264""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z48288BE,"288""x48""",Fluted CF,,9967.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"288""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"288""x48""",Flat C3,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,GLO-Z4896BE,"96""x48""",Fluted CF,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"96""x48""",Bicut CR,,2499.00
zira-conference-table-9-sizes,Zira Conference Table - 9 Sizes,D,,"96""x48""",Flat C3,,2499.00
zira-workstation-3-person,Zira Workstation 3 Person,D,GLB-ZRA515R,Left Return (Shown),,,8779.99
zira-workstation-3-person,Zira Workstation 3 Person,D,GLB-ZRA515L,Right Return,,,8779.99
zune-tilter-chair-black-fabric-seat-plastic-mesh-back-medium-back-otg11751b,"Zune Tilter Chair - Black Fabric Seat - Plastic, Mesh Back - Medium Back OTG11751B",D,GLBOTG11751B,Default Title,,,239.99
